"marketplace","customer_id","review_id","product_id","product_parent","product_title","star_rating","helpful_votes","total_votes","vine","verified_purchase","review_headline","review_body","review_date","year","product_category"
"US","33414959","R23RLONM48HZCV","0767925181","649948320","Family Tree","2","3","3","N","N","DISAPPOINTMENT","I'm only midway into this book but felt compelled to see what others thought of this book.  So far it's a disappointment but unlike others who were disappointed in Hugh, I'm more disappointed in Dana who is just not to be believed. Actually everyone in this novel is \\""unreal.\\""  The idea of this book was interesting but Delinsky just does not pull it off.  The characters as someone else mentioned are not to be believed at all and yes, why are the characters who have the means to get answers dragging their feet and being so wishy washy.  I'm a fan of Delinsky but she fails miserably in this effort.  Nothing is believable about this book.","2008-12-19","2008","Books"
"US","24098339","R2JJ4KZKQ6LKCY","1505287774","291427457","Hologram","5","0","0","N","Y","Great books!","I loved the trilogy!","2015-08-16","2015","Books"
"US","47212095","R1IFOQOOOLTSHQ","1933769203","25868596","The Giant Book of Bedtime Stories: Classic Nursery Rhymes, Bible Stories, Fables, Parables, and Stories","3","8","10","N","N","More for literary-enthusiasts then children","I will first say that I did not dislike this book. I am bibliophile, and a lover of classical english works. This book has a broad selection of nursery rhymes, stories, proverbs, and bible stories. The choices made by the author are interesting, and varied, and I found it interesting to see the orginal forms of some of the rhymes and stories I grew up with.     That being said, I feel I was generous with the rating of three stars, because this book, which claims to be for young children, does not meet the needs of today's child.    The first problem I noted was that the nursery rhymes offered in this book use language that is difficult at best for a little one to understand. Many middle-schoolers would struggle with the choice of words. Granted, I was interested reading the orginal verisons of the poems I grew up with, but I didn't buy this book for me; I bought it for my very young daughter. It will be many, many years before she will be able to comprehend or be interested in these rhymes, and by that time she may be too old to enjoy them at all.     The second problem is that many of these rhymes are obscure and would hold no meaning or interest for child of the 21st century. Rhymes about 'The Woman of Exeter' and ''Candle-Saving' aren't likely to be very understandable to a little child.    Thirdly, the stories offered by the author are also a little obscure and may be hard to follow for its intended audience. However, these, at least, can be made interesting by an intelligent 'bedtime story' reader, and a few are classics which, with a little explanation from you, your child might like.     A fourth, and probably one of the biggest, issue is that pictures are small and not particularly captivating, well-drawn, or bright. I did not find them geared toward my little girl at all, and she, normally so fasincated by visuals, paid little attention to them. As a previous reviewer pointed out, the pictures illistrating the bibical stories are, at best, uninteresting, atworst, they are dark, depressing, hard to make out, and may even frighten an especially imaginative child. All in all, the only reason I did not return this book is because it may be that some of the seniors in my family will find it fun to read the old-fashioned rhymes and because I didn't pay much for it to begin with.     If you, or your older child, are interested in classical english, you will enjoy this tome, but I would not suggest it at all for a 'bedtime' story book for your little one.","2008-12-19","2008","Books"
"US","28469913","R1P21P1XX0N82Z","0553100874","270984394","Wicked Widow","5","0","0","N","Y","Five Stars","As described thank you.","2015-08-16","2015","Books"
"US","31698149","R2IFF36UNP4LAM","1598582917","400585053","First, Best, or Different: What Every Entrepreneur Needs to Know about Niche Marketing","5","0","0","N","N","Must read book!","I have used this book in my marketing class and in the field. We do consulting as part of course work at school and every one I know cites this book. I read this book and then made sure to take John's class. It is such an easy read that makes you wonder \\""Why I didn't I think of this?\\"". I have applied the marketing knowledge in this book at my own business, school, and during consultation. The great thing about this book is that the recommendations are current and apply to the now; not to the pre-computer generation. I cannot recommend this book enough to any marketing student or entrepreneur.","2008-12-19","2008","Books"
"US","10850749","R2W4KRZLFRS27F","0321775651","385752726","Campbell Biology (10th Edition)","4","0","0","N","Y","Four Stars","Very reasonable.","2015-08-16","2015","Books"
"US","31564965","R2QXHDHM9NCHT1","0756615410","323032282","France (Eyewitness Travel Guides)","5","1","1","N","N","Very useful guide - minor tweaks in Paris","Just got back from France, where I carried this travel guide with me all the time (slightly bulky, but good to save some money and get only one travel guide for all of France). Overall, guide is great, giving insights on many different attractions, and even helping save time by drawing attention to key things to see in each attraction. The only setback was in Paris, where the map included doesn't show the area around Gare du Nord (the station where the Eurotrain arrives), which also includes the Sacre-Coeur church (beautiful, by the way).","2008-12-19","2008","Books"
"US","46442257","R1TG4L9A06RNXH","1500150096","577934372","#MATH Graph Paper Notebook 1/2 inch squares 120 pages: Notebook perfect for school Math with light blue cover, 8.5 x 11 graph paper with 1/2 inch ... sums, composition notebook or even journal","5","0","2","N","Y","Five Stars","cute","2015-08-16","2015","Books"
"US","51617138","R16GMVZYE24N23","0976518589","371179443","A Place in the Shower Schedule: 101 Favorite Columns","5","1","1","N","N","Off to a good start","I read one a day. This way my day starts off with a good laugh, at least for 101 of them. The 'possum story is a must read.","2008-12-19","2008","Books"
"US","39416022","R1Y4CIC3WKXZLI","1432794426","876810900","Defending a King His Life & Legacy","5","10","12","N","N","GREAT READ !!!!!","Definitely the best I've read on the life of such an amazing and influential artist. Very insightful in discussing the life of a KING !!","2015-08-16","2015","Books"
"US","18502770","R3UV9MJ4PCBJX","0300126891","629103708","Caesar: Life of a Colossus","5","2","2","N","N","A truly informative and enjoyable read.","Adrian Goldsworthy's writing reminds me of those all too rare teachers we  remember from our school days who not only knew their subject, but could actually convey it to a class in a way that was both totally understandable and very enjoyable.<br /><br />Such is the lucidity of Goldsworthy's prose and quality of his research, you find you literally flow through the pages, absorbing the material and feeling immersed and educated in the world to which Caesar was a part. No need here to backtrack, reread, and move on unsure of what exactly was explained and feel mentally fatigued in the process.<br /><br />The work starts with an excellent build up showing the state of the Republic and the Julii clans fortunes prior to Caesar. Therafter Goldsworthy truly covers every corner of Caesars life. Many would be familiar with his Gallic exploits and the Civil War up till the Et Tu Brutus stage. But this work, while not ignoring that, covers that often overlooked side of Caesar: his youth, his upbringing, education, early efforts to impose himself in the publics eye at any opportunity, and his skillful rise to prominance and the obstacles he overcame (no mean feat given his families almost anonymous and powerless status at the time he was born)which make for every bit as interesting reading as his military prowess. Not only is Caesars political fortunes covered, but those of just about every serious protagonist who affected the political landscape before and during Caesar all of which makes modern politics feel very tame.  The way its all told, does not personalise it like a memoir/biography but as if you are a bystander following anothers progress while being able to take in the sights and sounds of that persons world.<br /><br />All-in-all a work that will provide no end of enjoyment to people just fascinated with Caesar and his world as well as people who just appreciate Roman history and learning about the times. In that respect this book provides as much information on Roman society and its culture,traditions, taboo's and organisation as it does on Caesars life as an added bonus. And it's all so articulate and fluently layed out. Hard to find a flaw with it seriously.ure,traditions, taboo's and organisation as it does on Caesars life as an added bonus. And it's all so articulate and fluently layed out. Hard to find a flaw with it seriously.","2008-12-19","2008","Books"
"US","359884","R1B8GMDM06IQTI","1423106350","657718441","Martin's Big Words: The Life of Dr. Martin Luther King, Jr.","5","1","1","N","Y","Presenting Honored Orator King","By far the most vivid, eloquent, focused and gorgeous book about Dr. King I have ever used in my classroom.  Works for many age/ability groups and uses rich vocabulary as well as revealing the meaning behind the quotes. I use this to inspire my young writers about the value of the written word and the power of this important leader and orator.  The only quibble I have is one of the awards being positioned on his face on the cover.  One child commented on how that was ugly.","2015-08-16","2015","Books"
"US","35954350","R1TLIEHROBLSL3","0385526199","950509794","Blindspot: A Novel","5","3","6","Y","N","Loved It","I absolutely adored this book.  The story itself was wonderful, entertaining and riveting at the same time, but what hooked me from the first paragraph was the amazing use of language.  This offering is a language lover's dream. Wit, humor and a true knowledge of the beauty possible in our living, breathing language simply ooze from each page.    This is a book to savor.  I found myself not wanting to read more than a few pages a day, dreading the time when it would end.  The characters were also lovely, and the portrayal of the times in which the story was set spot on.    I tend to only give away a book's plot when I don't particularly like it, so let's just say this one is filled with surprises aside from the language and a satisfying denouement.  I give it my highest recommendations.    If this book was a blanket, I'd wrap myself in it and never take it off.    Marilyn D'Andrea","2008-12-19","2008","Books"
"US","7274105","RYP5RHPKIO3JQ","0805099239","607524482","The Kiss of Deception (The Remnant Chronicles)","5","0","1","N","Y","I think Lia is the exact type of protagonist that I love to read about","THE KISS OF DECEPTION, I read this book back in 2015 while I was away on holiday, and I absolutely gobbled it up. The story was very unique, and there were plot twists galore -- the kind that has you set down the book for a solid 5 minutes and reevaluate your entire life... you know those kinds?    For starters, I'll tell you about Lia, the main protagonist of this story. I think Lia is the exact type of protagonist that I love to read about, and this is for many reasons. In this book, you get to know that Lia is just a good person through and through. Sometimes with YA characters, you get the good and bad traits, and they tend to (hopefully) overcome those bad traits / decisions at the cessation of the novel. In THE KISS OF DECEPTION, I think the only selfish decision Lia ever makes is the one at the very beginning of the story.    So Lia is the Princess of the Morrighan Kingdom, and as a means to an end, she is offered for marriage to a Prince she has never met, for the sole purpose of forming an alliance between their kingdoms. In the first chapter, the inner turmoil is clear at the prospect of marrying a man she doesn't know, and ultimately giving her life away. So we soon see she had plotted to flee her kingdom on the day of her wedding, with her best friend and then settles in a small, humble village where she starts to make a new life for herself. Now this is the greatest thing about Lia -- she has grown up as a wealthy, learned, doted upon Princess, and now she has put herself into this situation where no one knows who she is, what her true title is, and she becomes a tavern matron. And ya know what? She freaking loves it. She works hard, is grateful to be where she is, and doesn't complain an inch for what she gave up. She's my freaking idol.    Now - the other more interesting plot in this book is the fact that she is not as inconspicuous as she would like to believe. Lia happens across two strangers in the small fishing village she settles in - and thesetwo strangers happen to know exactly who she is. One is an assassin, set upon Princess Lia to kill her and destroy any chance of her marrying the aforementioned prince to form the alliance. The other is the Prince himself, scorned and wondering why his bride never showed on his wedding day, he follows Lia to the small town and settles in himself, pretending to be someone he isn't, in order to better understand the woman who left him standing at the alter. Intriguing, yes?    Not only do we see the story unfold from Lia's POV, but we also have alternating chapters of the Assassin and the Prince, so we not only understand their motivations for tracking the Princess down, but we also get to see Lia through each of their eyes, which is super interesting, and one of my favorite aspects of this book.    And my oh my. The plot twist? Just you wait.    If you want to discuss more, visit the full review at my blog here: (...)    I also talk about a lot of other book related stuff, so feel free to join me :D","2015-08-16","2015","Books"
"US","47571284","R2NHS7A4N86TY0","047123608X","30319042","A Genie's Wisdom: A Fable of How a CEO Learned to Be a Marketing Genius","5","1","1","N","N","Excellent Concept","Jack Trout is an owner of Trout & Partners, a consulting firm. He is one of the founders and pioneers of positioning theory, and also marketing warfare theory.<br /><br />Positioning is creating an image or identity in the minds of the target market for the product, brand, or organization. It is the 'relative competitive comparison' the product occupies in a given market as perceived by the target market.<br /><br />Marketing warfare strategies are a type of strategies, used in business and marketing, that try to draw parallels between business and warfare, and then apply the principles of military strategy to business situations, with competing firms considered as analogous to sides in a military conflict, and market share considered as analogous to the territory which is being fought over.<br /><br />This book covers all basic aspects of marketing in a very friendly manner, with simple, easy to understand real-life examples. The author hates the meaningless buzzwords used by marketers.<br /><br />The author has used a surprising concept of the Genie as a marketing advisor to a CEO of a big public company in a way that the marketing is taught using simple conversations, questions and answers, between the Genie and the CEO. The questions are: What Is the Essence or Marketing? What's Branding All About? What Should Be My Product Strategy? How Do I Get My Pricing Right? Are There Limits to Growth? What is Good Research? How Do I Evaluate Advertising? How Do 1 Pick the Right Medium? How important Are Logos? What Mistakes Are Made Most Often?<br /><br />This concept of using Gene as a mentor is amazing, exciting and amusing. There is a lot of humor, liveliness and variety, as well as caustic satire in the case study analysis. The Genie teaches the marketing via the examples well known to the CEO, i.e. examples involving Bill Gates, Jack Welch, Michael Dell, and the other known persons.<br /><br />I also recommend Peter Drucker's \\""Innovation and Entrepreneurship\\"" in addition to this book. Although the Drucker's writing is on management, not marketing, but it would be a valuable addition to this book.g is on management, not marketing, but it would be a valuable addition to this book.","2008-12-19","2008","Books"
"US","42199585","RJVXJBF5FTUOK","1607747308","839269769","The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing","5","0","0","N","Y","I bought this for my sister and I am amazed at how organized her room has become (still in ...","I bought this for my sister and I am amazed at how organized her room has become (still in progress). I learned a few things from her as well and incorporate them into my life. From a pig pen into a decent bedroom, this is a truly &#34;life-changing magic.&#34; I highly recommend it if you are disorganized or a neat-freak like me.","2015-08-16","2015","Books"
"US","50550675","R3PMZBNO1805DY","076429265X","107488271","Angels Watching over Me/A Day to Pick Your Own Cotton/The Color of Your Skin Ain't the Color of Your Heart/Together is All We Need (Shenandoah Sisters 1-4)","5","1","1","N","N","Shenandoah Sisters 1-4","This was one of the best series I have read in a long time! Michael Phillips is one of my top 5 authors and anything by him is awesome! I loved the characters and now I love learning about the Civil war! JMC","2008-12-19","2008","Books"
"US","11971344","R1C3W7EHLZX266","0399246665","430534399","My Very First Library: My Very First Book of Colors, My Very First Book of Shapes, My Very First Book of Numbers, My Very First Books of Words","2","2","2","N","Y","Not ""first books"" for babies; great for toddlers","These would be great for older children, but it is not good for a &#34;first library.&#34; For example, I bought these before my son was born, thinking I would be able to read them to him even when he was very small. These books though are designed as more of a &#34;discovery learning&#34; or &#34;matching&#34; style -- the top has a word or name, and you have to turn the bottom pages to find the match. Great for toddlers, but not &#34;first books.&#34;","2015-08-16","2015","Books"
"US","49990566","R18L2WYOJTSJIL","089942192X","41466579","Healing Prayers for Every Day","5","8","9","N","N","Great work","This prayer book is a very great daily companion for anyone who wants to grow spiritually daily.It is highly recommended for day to day use by anyone.","2008-12-19","2008","Books"
"US","13613224","R1WCIYJXJ6YPG5","B00YRBSUHS","332214025","Soul Painter by Cara Luecht (2014) Paperback","4","0","0","N","N","I loved this book","Readers looking for historical suspense with gothic tones will find it here. Cara Leucht effectively builds the suspense. I loved this book.","2015-08-16","2015","Books"
"US","17814177","RIGYG97TO8HJW","0807029092","665499642","Toward a New Psychology of Women","5","4","4","N","Y","Well written","This book is concise and well written (only about 150 pages). I enjoy reading it. Excellent analysis of the nature of influence a dominant group has on a subservient group. Issues are still relevant now. Highly recommended.","2008-12-19","2008","Books"
"US","31043180","R1XHWTCI3R6YVK","B0006C4RKQ","576754272","Cadillac, standard of the world: The complete seventy-year history, (An Automobile quarterly library series book)","5","1","1","N","Y","Five Stars","great","2015-08-16","2015","Books"
"US","25887664","R30XKE8MO5H8SZ","0440506700","557588877","Are You the One for Me?: Knowing Who's Right and Avoiding Who's Wrong","5","1","1","N","N","THIS BOOK ""is the ONE FOR YOU""","I bought his book in the late 90's when I saw it on the NY Times Bestseller list.  At a time when I was ending another bad relationship.  It literally changes one's life by viewing LOVE and RELATIONSHIPS differently.  You can use Barbara's book as a resource which empowers you to make better choices.  Her style of writing is thorough and I enjoy her way of adding \\""little meaningful footnotes\\"" throughout her books.  I experienced alot of \\""ah-ha\\"" moments reading this book.  Barbara, this book is amazing and find it, meaningful.","2008-12-19","2008","Books"
"US","19920140","RUEGBUP2QXN3H","1780927339","571416510","When the Song of the Angels is Stilled: A Before Watson Novel","5","1","1","N","Y","A Great Journey","This is a great journey. An exacting focus on time and place puts the reader into 1874 England and allows one to become immersed in both the social mores and the issues of the day. The characters are nuanced and wonderfully drawn. The early Holmes is a fascinating figure and narrator Poppy Stamford is both a delightful guide and a great voice. Excellent read.","2015-08-16","2015","Books"
"US","11789049","R2A5H9YJBPR6P4","140275132X","378608928","Sketchbook: Blue Large Spiral","5","4","8","N","Y","Very nice!","What a great sketchbook! I imagined the pages to be a little thicker, but it will still work as a gift to my nephew.","2008-12-19","2008","Books"
"US","44021645","RJTS5C5ASIH2","B00CB23VMY","969823498","Twelve Ordinary Men by MacArthur, John (2002)","5","0","0","N","Y","Really good read and great in-depth summary of the lives of ...","Really good read and great in-depth summary of the lives of the Apostles. All those questions we are interested in highlighted and enlighten us. Can not wait for more.<br /><br />Chuck","2015-08-16","2015","Books"
"US","34661179","R3CBSJUMNCMNEZ","0609806939","840196029","Parent Effectiveness Training: The Proven Program for Raising Responsible Children","2","21","128","N","Y","opposing opinion","While I admire the intentions and efforts of the author and his colleagues, I have to disagree with most of his premise. His few and far between knocks to religion are all too trite for me at this point, but I think Dr. Gordon's disdain for tradition shows as well. I have to ask why?<br /><br />Having a 2-year old, I am in the prime time to affect my daughter's moral outlook with my choice of disciplinary training. And we're doing great with spankings. I love her more than anything (except God and hubby) and she's a wonderfully happy child and yes, I've spanked her. But not the satirical image of spanking that Dr. Gordon refers to in his book. The truth is that biblical discipline is to be administered in love, an ideal for which there is no better substitute.<br /><br />The image he portrays is of discipline is anger, with a parent out of control angrily beating a child for punishment. While this was sadly true in our society for many decades, it's out of date for these times. Granted the book is 40 years old now. But more importantly, in fact every biblical reference about child discipline will tell you to love the child while you are punishing. That means no wrath while punishing, explaining to the child (even a 2 year old) what he did wrong, hearing his apology, and having total control over the situation. And most importantly, telling the child you love him. No substitute will do. Either Dr. Gordon is ignorant of this biblical advice, which would be my guess, or he is deliberately distorting the truth to make a point.<br /><br />Though I'll give credit to Dr. Gordon for some techniques I try after reading in his book. Some of which were the exact same as what I learned in pre-marital counseling classes, by the way, general relational/psychological advice. I like the idea to use \\""I\\"" instead of \\""you\\"".  As well as Dr. Gordon's ideas for kids to solve their own problems and be included in decision-making. I will practice that as well. But as far as never \\""preaching\\"" I weep for the generation who doesn't understand right from wrong. Sadly, just turn on the news to see the results of a God-less society.ation who doesn't understand right from wrong. Sadly, just turn on the news to see the results of a God-less society.","2008-12-19","2008","Books"
"US","46605819","R2QBLFIFPGX8MB","0692404171","28711209","Mérito: construyendo el país de nosotros (Spanish Edition)","4","0","0","N","Y","Four Stars","Un libro actual, con ejemplos muy interesantes. Toca un tema fundamental para el desarrollo de México.","2015-08-16","2015","Books"
"US","11907786","R17KA40VJK5LW1","0940262983","849147316","Remembering Heraclitus","5","5","8","N","Y","Words of Wonder","Richard Geldard is the artist here. ... not Heraclitus.  If you read other Geldard books you will see a man in search of truth. That is what I enjoy. We have no way of truly knowing the intent of Hericlitus's Fragments but Geldard molds the hints into an amazing thesis.  In Remembering Heraclitus Geldard states \\"" Materialist's insists that the brain is the only source of consciousness - which is the same as saying the radio box you own is the sole source of the programming\\""  This simple analogy makes it easy for we the people to understand the focus of this search for truth...I highly recommend his books on Emerson also..","2008-12-19","2008","Books"
"US","19855407","R2MP2FYSC9SQ7U","069246011X","403553907","I Am Titanium (Pax Black) (Volume 1)","5","1","1","N","Y","Awesome book. Read with no preconceived notions","With so broad a base for gaining godly powers, I was expecting some fluff book with with time filling story. However I am very happy that I was completely taken off guard with this one. The characters felt so real and relatable.  And none acted like I expected. This book had so much in it, it felt like the tip of something incomprehensibly huge. Good read. Good find. Will recommend.","2015-08-16","2015","Books"
"US","36018227","R3MSO7AK7K0F6U","1879409003","66442758","A Living Mystery: The International Art & History of Crochet","4","6","6","N","N","Beautiful photos, all in all worth the money","This book contains beautiful photos of some remarkable work. It is worth the money for those alone. I feel she overstressed how she felt that crochet is an art from antiquity, particularly since there are no ancient utensils in evidence, but if you can overlook the redundancy of that claim and just enjoy the book for the more recent history and the fantastic photography, you will definately consider it an addition to your reference library as I do.","2008-12-19","2008","Books"
"US","17614188","R4YYOLS346H3L","0395284252","725575294","Motel of the Mysteries","5","0","0","N","Y","Clever perspectives","Great for giving a perspective on how history can easily be misinterpreted. I read it due to enthused recommendations of some of my middle school students. (From the mouths of babes..  ). Quite clever, although I continue to wonder why the far-in-the-future archaeologists should have been dressed as late 19th century explorers!","2015-08-16","2015","Books"
"US","35946561","R30TXXGGRAQ0WF","0802796516","129803655","The Rule of Won","5","0","0","N","N","Let's Chant!","I know I say this a lot, but this time it's REALLY true; I've never read anything like this before. It took me a little while to get into it but that's probably because I was only able to read a couple pages at a time. But once I got into it, it was mesmerizing. I almost started to believe in The Rule. What really kept me interested were the sudden blocks of comedy. One of my favorite parts was when Caleb decides that his new goal, instead of winning the fight, is to get out of the circle. Every bit of serious left in an instant, and I started laughing. The Rule of Won exceeded my expectations, and left me with a long lasting impression, and questions that can't be answered. Heh maybe I should imanifest the answers coming to me.","2008-12-19","2008","Books"
"US","34833492","ROJO8MWN9F1VK","1507607202","324426961","Resurrecting and Reculturalizing the African Spiritual Mind","5","0","0","N","Y","and great recommendations and references","very well researched, and great recommendations and references. A must have in your library!!!!!","2015-08-16","2015","Books"
"US","15448599","R2X38T5W4C3ECE","1604240253","503057596","Pride and Prejudice","3","0","0","N","N","a classic","This is a classic novel that depicts the nature of English aristocracy, and an old-as-time story of love. It almost seems to be an early glimpse of feminism, as well.  I suggest it to anyone who loves Austen's other novels.","2008-12-19","2008","Books"
"US","39884505","R3FTCDO0W82U28","0321934318","32594540","The Adobe Photoshop Lightroom 5 Book for Digital Photographers (Voices That Matter)","5","0","0","N","Y","Five Stars","A+++++","2015-08-16","2015","Books"
"US","44915123","R2VEXU1O2JR2HF","1596701595","33687977","Terry Funk: More Than Just Hardcore","5","1","1","N","Y","The Funker at his best","I just finished reading Terry Funk bio. He is my all time favorite wrestler and I must say I was a little leary of the book because I have watched all of his shoots and thought I had probably heard it all before. But I must say there was enough new stuff in there that it was definitely worth the read. The only bad part, like Harley Races book, is that I think both have had such long rich careers that their books could have been a lot more extensive with a lot more pages. But it was still very good.","2008-12-19","2008","Books"
"US","27362936","R3V4RGZFGMLAI","0873648110","860274322","Silent But Deadly: More Homemade Silencers From Hayduke The Master","5","0","0","N","Y","Five Stars","It's good for a student of the science.","2015-08-16","2015","Books"
"US","45988904","R17PH53M28M92W","0060198818","702626331","India After Gandhi: The History of the World's Largest Democracy","5","2","3","N","Y","Excellent book, needs more honest cartography","This is an excellent survey of the last 60 years of Indian history, and as many reviewers have stated above, well written and informative. Accessory material - maps referring to geopolitical changes and images that are referred to verbally in the book - is sorely lacking. History and clarity would have been well served by these additions as well as an acknowledgement that the official maps of India (those including Kashmir in its entirey) are incorrect.","2008-12-19","2008","Books"
"US","20967982","RIBXCHSZGY7FU","0934558000","398469481","Das Energi","5","1","2","N","Y","Read this book","Everyone should read this and make other people read it. Everyone.","2015-08-16","2015","Books"
"US","48486228","R1EAVMN5J40US7","1416592229","373767822","New Deal or Raw Deal?: How FDR's Economic Legacy Has Damaged America","5","21","32","N","Y","Sterling!","[[VIDEOID:29807371]]I would place New Deal or Raw Deal right up there with the magnificent The Forgotten Man in terms of its excellence. This is a must read. Beg every Democrat you know to open it.","2008-12-19","2008","Books"
"US","52792839","RMVLQT79PVYIA","1565129776","309041653","A Reliable Wife","5","1","1","N","N","Why the bad reviews? I loved this book!","first of all - i am writing this on my father's account. i am female. I don't know what is wrong with the people who wrote bad reviews. this is a beautifully written book. it is lyrical, like poetry, and hardly &#34;a dime store bodice-ripper.&#34;  i could not put this book down. it broke my heart and made me cry until i couldn't breathe. i have read thousands of books in my life and this is definitely one of the best. i looked for more books by this author but, unfortunately, there are no more novels. i might read the memoir, though. this book is amazing!","2015-08-16","2015","Books"
"US","51173200","R1ZIDAMJAXYVWW","B000UZEJDE","996590087","Official List of the Birds of Costa Rica: Commentaries on Conservation Status: Zeledonia","1","0","0","N","N","Outdated","The product is a 2002 checklist, and the 2009 one will be available any day now. As strange as it may seem to those not familiar with the birding world, the names of species change and new species show up, so the list changes constantly. The Costa Rican Ornithological Association (AOCR) publishes a new version annually. If you're coming to Costa Rica, get the Garrigues book and the newest AOCR list.","2008-12-19","2008","Books"
"US","47666045","R3N1TE9EFFLU20","1577315103","682586134","The Language of Miracles: A Celebrated Psychic Teaches You to Talk to Animals","5","0","1","N","N","Five Stars","Pleased with purchase","2015-08-16","2015","Books"
"US","50041694","R3SY327SXI0ITS","1841761435","876583378","Celtic Warrior: 300 BC–AD 100","4","4","4","N","Y","Typical Osprey - a good overview.","I have done a great deal of reading on Germanic warriors, so I wanted to get a brief overview of Celtic warriors. For me, this book fit the bill and whet my appetite for further reading.<br /><br />I learned some things that I wasn't expecting such as the making of ring or mail armor was likely invented by Celtic metalworkers several hundred years B.C. I found the abstract circular patterns of their artwork to be quite beautiful.<br /><br />Like all Osprey works, they are intended to be overviews or summaries rather than in-depth treatments of a subject. Like other Osprey titles, it did a good job of this and confirmed to me that further reading on the subject of the iron-age Celtic people would be in my future! Color plates and photos are excellent as usual for Osprey.","2008-12-19","2008","Books"
"US","43868609","R3JXSR7W4XC1VR","0544323521","582255308","Deep South: Four Seasons on Back Roads","5","12","15","Y","N","A great tour through a wonderful area","I've only ever been in the Deep South once. Even then, it wasn't for long, but I found the area fascinating. New Orleans, Gulfport, Mobile and the area around Pensacola are some of the loveliest, most beautiful places I've ever been, with people who are kind, generous and pleasant.<br /><br />But...<br /><br />The grinding poverty needs to be addressed and understood, and it's too often ignored. This is a part of our country that in 2015 has areas as poor, if not in many ways poorer, than some of the worst places you can think of in the Third World. Yes, it sucks to live in a small, impoverished village in a place like Mali, but at least there you're getting some help from the UN, the Clinton Global Initiative and others. We're willing to spend billions (though as a percentage of the federal budget, still a laughably low amount), to help out these Third World countries, but when it comes to helping people here at home we get kind of dicey about it.<br /><br />These people are the sorts you see in this book. People for whom poverty has become a generational cycle. Go to school to break out of it? Sure, but what about when your schools are underfunded, understaffed, and subject to the whims of a populace that is frequently distrustful of intellect and often extremely anti-intellectual? Get a job to break out of it? Sure, but how do you do that when there aren't any jobs to get? This problem is made even worse by a populace that is often quite eager to vote against their class interest. People who are happy to give tax breaks to the wealthy and to corporations. They do so with some sort of &#34;gambler's fallacy&#34; mindset that says, &#34;Maybe this time the people in charge will help us to help ourselves. Maybe.&#34;<br /><br />This isn't even going into the endemic racism that we've been reminded of recently, or the fact that so much of the South still lives, at least mentally, in the Confederacy. In this book, the author encounters a woman who treats a Civil War siege as though it were something that happened to her, personally, and that's something of a problem, given that it was over 150 years ago.<br /><br />I'm not sure what the solutions are to the very, very serious problems of the Deep South, but I am very sure that this book at least outlines what those problems are. It's a great travel book, sure, but it's also an important and entertaining sociological work, reminding us of a part of our own country that's far worse off than many of us can imagine.","2015-08-16","2015","Books"
