"marketplace","customer_id","review_id","product_id","product_parent","product_title","star_rating","helpful_votes","total_votes","vine","verified_purchase","review_headline","review_body","review_date","year","product_category"
"US","16196700","R29R6PLMURKDYE","0736923217","352964522","The Jesus Who Never Lived: Exposing False Christs and Finding the Real Jesus","5","0","1","N","N","A Great Book For All To Read","In the book The Jesus Who Never Lived you will learn a lot about different religions and about who Jesus was and learn about his life. There is concice information, myth busting and factual accounts of Jesus. Although packed with information this book is for the layman and is easy to understand. You don't have to be a biblical scholar or theologian to get some great information from this book.<br />Whether you are a believer, a non-believer or on the fence, if you pick up this book you will have all the information you need to make an informed decision as the facts of these accounts are backed up with footnotes and other information.<br />Sure, you could simply pick up the bible and learn all you need to know, but for some this is not always clear. This book puts everything in simple easy terms and I highly recommend reading it","2008-12-15","2008","Books"
"US","51808321","R2MZRFT1TYMJ6R","0976102951","884923286","We Do Not Die Alone: ""Jesus Is Coming to Get Me in a White Pickup Truck""","5","0","0","N","Y","Must read if you are in grief","It will give you comfort in times of grief.","2015-08-13","2015","Books"
"US","50993798","R2JY1DWVYYV468","0312949197","987582257","Any Given Doomsday (The Phoenix Chronicles, Book 1)","4","1","2","N","N","supernatural","A dark and erotic supernatural thriller. A psychic ex-cop turned bartender finds herself thrust into a dark world of un-humans in the midst of the biblical war between good and evil. Dream, magic and legend are the strands that weave this tale. Faced with losing a beloved friend, and dealing with an ex-lover that is full of surprising secrets, Elizabeth Phoenix is forced to find her way through a world she never would have believed existed. A steamy, action packed romp through an alternate reality. For fans of the supernatural, it is well worth the time. I look forward to the series.","2008-12-15","2008","Books"
"US","14179115","R73B7UBIFRKYS","1579126200","542475743","The Complete Cartoons of the New Yorker (Book & CD)","5","0","0","N","N","Chasing The Blues Away.","It's a great big oversize book with four or five cartoons on each page.  I can't go on about it, except I suppose I can joke that if the effect of browsing this book isn't the same as Zoloft, it's pretty close.<br /><br />There are some cartoons that have stuck in my mind for years and I'd forgotten how many had come from the New Yorker.  Here are a few examples.<br /><br />1.  Two hippos are standing in a river, staring at a gazelle on the bank.  Says one hippo:  &#34;I hate her.&#34;<br /><br />2.  Panel one.  A man is drowning in a rushing river and shouts to a collie on the shore, &#34;Lassie -- go get help!&#34;  Panel two.  Lassie is on a psychoanalyst's couch, waving her paws, while the shrink takes notes.<br /><br />3.  One snail says to another snail wearing a badge.  &#34;He went that way, sheriff, but you'll never catch him!&#34;  The escapee snail is about as distant from the others as the witness snail is from the sheriff snail.<br /><br />They're surprisingly undated because almost all of them deal with situations that are eternally relevant.  They aren't political cartoons; they're just cartoons.  Well, when I use the word &#34;undated&#34;, I mean for many of us.  I'm not sure some of the earlier ones will be grasped by those of little interest in different Zeitgeists.<br /><br />4.  In 1946, a young man, presumably a veteran, is smiling happily at the desk of a bank loan manager, saying, &#34;I'm so grateful for the loan.  I don't know how I can ever repay you.&#34;<br /><br />Most will make you smile.  A few will crack you up.  I recommend it highly.","2015-08-13","2015","Books"
"US","14746968","R3DOFBRFQT99K4","158394141X","550947775","Capoeira Conditioning: How to Build Strength, Agility, and Cardiovascular Fitness Using Capoeira Movements","5","8","8","N","Y","Like Combat Conditioning with a gymnastic twist","If you are a fan of bodyweight training, you should check out this book. For those of you familiar with Combat Conditioning, you will find a lot of similarities. It's basically like Combat Conditioning with a very gymnastic twist to it, which makes it all that much more challenging and interesting. A lot of handstand type movements and supporting your bodyweight on your hands.","2008-12-15","2008","Books"
"US","149301","R2N32JX4O5NB02","020511671X","378921739","Sociology (14th Edition)","5","0","0","N","Y","good purchase and fast shipping","as advertised and even wrapped with extra care","2015-08-13","2015","Books"
"US","52955103","R21ZA9CZ00Z25H","0911500030","380527461","Isis Unveiled [Two Volume Set]","4","5","6","N","N","Amazing books","First let me start by saying I am not a Theosophist - yet. Nevertheless I am active in the spiritual/hermetic/esoteric/occultic arena. I purchased this set because through all of my other studies there are frequent references to Blavatsky's works so I thought it was time for me to read what she wrote.<br /><br />The first volume was a bit of a struggle for me. Blavatsky seems to make the assumption that when she refers to an event, place or person that the reader will instantly have intimate knowledge of what she is referring to and while that may have been true within her circle back in the late 19th century, it is no longer true and as a result many of the references are so obscure that the entire meaning is lost. In addition, Blavatsky often lets her own emotions/prejudices get the best of her and she rants endlessly on certain subjects based on nothing more then something that may have started out with a personality conflict between herself and others that she encountered. The second volume was a bit easier to read because so much of what she has to say has been repeated by many other authors over the years. The difference is that she has consolidated all of that knowledge into the second volume of this work.<br /><br />Having said all of that, I found the books amazing. She really does cut a very wide swath across the subjects she is dealing with and few authors cover as many different subjects in two volumes of this size. Of course, if she had taken time to fully annotate and footnote all of her various references in way that is useful to a modern student, the approximately 1300 pages would probably expand to well over 2500 pages and that is exactly where the work frustrated me. It is fine that she glosses over some point in the main text, but it would be nice if there were complete footnotes that explain the background for some of her pronouncements.<br /><br />At the same time there are definitely things in the book that are just plain wrong and we know better in modern times because information is just more readily available. Her ranting against Vampirism is just an example of this. When someone is gone, they are gone. We don't have to worry about driving wooden stakes through corpses to keep them in their grave. As for all of the seance matters that she rants about, such practices are far from the mainstream these days and the field is dominated by hoaksters. Sure, it makes people happy to think that they can communication with dead loved ones, but anyone who is a serious student of spirituality outside of religion would rather not be bothered with prevaricating elementals who have a good laugh at a human's expense.<br /><br />In any case, after reading these two volumes I am pretty sure that I want to pursue some studies in theosophy. Not so much because I want to become a hard core theosophist, but because I think the knowledge that they bring to the table may be very useful as filler material for my other studies.","2008-12-15","2008","Books"
"US","50408992","R246QQT0Y4OP1W","0738518719","251232652","San Francisco, California (Images of America)","5","0","0","N","Y","I like this book","My home town.  I like this book.","2015-08-13","2015","Books"
"US","52618134","R2AW5L5W6NLCET","0802143970","854067558","Night Train to Lisbon: A Novel","3","8","11","N","N","In the Beginning was the Word...","This novel may resonate better with older people who, like protagonist (not \\""hero\\"") Raimund Gregorius, have more life behind than ahead of themselves, and can appreciate the fear and excitement of deciding, on the spur of an enigmatic moment, to leave one's entrenched ways and depart for foreign territory. Stimulated by the coincidental purchase of a self-published book of radical epigrams by a \\""goldsmith of words,\\"" Gregorius takes trains for Lisbon, where Gregorius pursues the story of its author, Amadeu, a doctor during the Salazar post-war dictatorship. Putting aside his own mundane life of philology, \\""Mundus\\"" comes to excavate and relive the wordsmith's life through the recollections of his friends and family. Their two lives are radically disconnected from others, and expressed through the indeterminacy of \\""words,\\"" until one event apiece, mid-life crises, has jolted the characters to take real action.     This book is classified as a Mystery, but it is more about \\""secrets,\\"" the unknown history of a stranger newly met. No murder, no crooks, no \\""case.\\"" It is a fictional biographical exploration of two men enraptured by words; for Amadeu \\""bewitched by language, a wrong word meant more to him that a knife stab.\\"" Their lives would be very constrained were it not for the richness of the words through which we see them. Much of this double story takes place in the dark--the real night train?--for Gregorius is an insomniac. Although this is a \\""philosophical\\"" novel, all the characters are fully formed, not just mouthpieces for a particular view of Amadeu.     The exploration is couched by Mercier as an unremitting assault on one's sense of selfhood. Gregorius is always cast in the third person: we are observing him as he is studying the devastating passages written by atheist Dr. Amadeu that slash at our conventional concepts of friendship, family, and love. Mercier conducts us along the edge of the abyss, as he strives for precise words, fine distinctions, jewel-like phrases, and verbal conundrums that turn our common (unexamined) understanding on its head. This is not an easy book, or a fast read, for there is much for Mundus, and us, to ruminate upon in the writings of Amadeu, quoted extensively to drive Mundus to more interviews and deeper revelations.","2008-12-15","2008","Books"
"US","11436878","RV2J52QJJFAQI","0760346623","445339684","The Complete Book of Ford Mustang: Every Model Since 1964 1/2 (Complete Book Series)","5","3","3","N","Y","Very good book that's been updated to include the 2015 model ...","Very good book that's been updated to include the 2015 model year.  Would have liked even more pictures but that would be nit picking.","2015-08-13","2015","Books"
"US","16920428","R2P440MRRI4YIL","0743569369","359461131","YOU: On a Walk","1","1","4","N","Y","Sorry Doc's","I love both Dr. Roizen and Dr. Oz but I am sorry to say this was pretty boaring!  Snoozzzzz!  Not movitivating at all!  Sorry Guys I do luv u!","2008-12-15","2008","Books"
"US","38720930","R2J5BR32P1T256","0878423567","287349391","Lakota Noon: The Indian Narrative of Custer's Defeat","5","1","1","N","Y","The Best Read for the Native American Side of the LBH","I've read many a book about the Little Bighorn but Michno's two ( this and The Mystery of E Troop) are at or on the top of the list. Lakota Noon is a fascinating compilation of Native American accounts of the battle woven together into a smooth and very readable narrative. Highly recommended.","2015-08-13","2015","Books"
"US","32880449","R2LMANYWIWEIQO","1419691570","992182527","Day's End Lullaby","5","1","1","N","N","wonsderful childrens book","A wonderful book. We read it our grandchildren over and over. Awaiting more work from these authors.","2008-12-15","2008","Books"
"US","44665879","R1YEDXU24EYE8T","0761177485","53344882","One-Hour Cheese: Ricotta, Mozzarella, Chèvre, Paneer--Even Burrata. Fresh and Simple Cheeses You Can Make in an Hour or Less!","5","2","2","N","Y","What fun","It's so much fun to make your own cheese. I'm even making butter...with my food processor rather than a butter churn","2015-08-13","2015","Books"
"US","12001867","R25XEPOJRCT2O6","1933927178","704733667","Fight for Your Health: Exposing the FDA's Betrayal of America","5","2","4","N","Y","Excellent book","This is an excellent book. It show how American health costs are so out of site, and why. The best part is actually in the back where the author lists, by chapter, his sources of information, which can dispel any negative remarks ANYBODY could have. Copies should be sent to the White House (Obamas')","2008-12-15","2008","Books"
"US","44603985","ROO3ESEIRIW6Y","0142410705","17261433","An Abundance of Katherines","5","0","0","N","Y","Five Stars","Amazing! One of my favorite books. :)","2015-08-13","2015","Books"
"US","30793036","R2NLBXJA8F2FPJ","0874837790","259146824","Conejito: A Folktale from Panama","5","1","1","N","N","A fun, rolicking book!","My girls (ages 4 and 6) love this book, and have loved it since the youngest was 2. Not too wordy, lots of fun with a repeating song throughout, and a natural transition from Spanish to English that introduces some foreign language without seeming \\""instructional.\\""","2008-12-15","2008","Books"
"US","37046401","R2TBSFQQ5Z017K","8087888545","490379360","A Child's History of the World","1","4","6","N","Y","Like the content but this version is awful, like fuzzy photocopied pages! :(","Update:<br />Do not get this edition. It's awful! I barely could get through the introduction. The fuzzy words makes it a headache to read. If you want to get this book, please buy anther version. Even the cover looks like it was photocopied! :( :(<br /><br />Original post: Really disappointed! The only clear print in on the copyright page and front and back cover. The inside print is very fuzzy, as if it were a poorly photocopied. On one page it seemed like someone put a sticky note (covering the words) and photocopied it. :(<br /><br />Christian world perspective which we are okay with, but the there is nothing after the Cold War. Saids copyright 2013, I think it's more like 1975. The little that I read seemed engaging enough, but need to read the rest to see if it deserves two stars, otherwise just one star (this photocopied version).<br /><br />If you want to get it, don't purchase this version. We are living overseas now or I would return it for sure.","2015-08-13","2015","Books"
"US","10484926","R22TIWN46YGZ1","1416562605","328266944","The White Tiger: A Novel","3","13","18","N","N","Rage against the Machine","A commendable first offering from Mr. Adiga -- rich in imaginative scope, character realization and narrative momentum. Certainly more than just another \\""angry young man\\"" tirade against systemic Indian corruption. However, the angle that is used to launch the novel as an open letter to the Premier of China falls apart as a weak gimmick since it fails to develop a theme uniting Indian corruption with anything really Chinese at it's core. An overly cynical view of Indian progress is at the root of the novel, though, and that to me is a substantive miss of the country's recent attitudinal shifts. The strongest feature is the story telling fluency, with a first-rate protagonist plucked from the gutters of India.","2008-12-15","2008","Books"
"US","10485907","R3ISXVCC43FUEC","0465028020","258635217","The Happiness Hypothesis: Finding Modern Truth in Ancient Wisdom","5","1","1","N","Y","Five Stars","Love it!","2015-08-13","2015","Books"
"US","31640451","R2VA2WJFFE5X4D","014005121X","55622467","The Death of Woman Wang","5","12","12","N","N","Unconventional Approach that Succeeds in Bringing History to Life","Jonathan D. Spence is the Sterling Professor of History at Yale University and is an expert on modern Chinese History (~1600-present).  In _The Death of Woman Wang_ Spence explores many facets of Chinese society during the later part of the 17th century.      The book examines three sources that focus on what in all honesty are historically insignificant events that took place in the obscure T'an-ch'eng county (Shandong province) over a span of four years (1668-1672).  Each of the three sources allow Spence to illuminate certain different aspects of Chinese society.  The sources and what they each reveal are as follows:  (1)  A Gazetteer compiled by an elite neo-Confucian scholar-bureaucrat (Jinshi) that recieved the highest possible...think of the gazetteer as state propaganda.  Spence draws from a section of the gazetteer entitled \\""Biographies of Virtuous Women.\\""  The biographies contain accounts of chaste women, some of whom committ suicide in order to preserve their virtue--the government praised them for doing so.    (2) A diary of the county's magistrate.  The gazetteer, because it is propaganda, is highly skewed.  The writings of the magistrate allow us to see how the laws and expectations of elite society translate to a rural reality.    (3) Third, are various works of fiction by the well known author P'u Sung-ling.  The most unorthodox of Spence's sources, P'u Sung-ling's stories allow insights into Chinese society that are not found in the more traditional sources.    Unlike most histories, this book focuses on people, events, and places that are unremarkable.   This approach ultimately allows the author to present a relatively complete view of Chinese society, including many of its problems.  Among the aspects that are present here are: Gender relations; knowledge about neo-Confucianism; the relationship between family and society; social problems such as natural disasters and banditry; and inner workings of the Chinese bureaucracy--notably tax collection.     If you are interested in Chinese society then you really need to read this book.  In apx 160 pages this book paints a complex and accurate picture of Chinese society in the late 17th century.      Follow this link to learn more about Spence:  [...]","2008-12-15","2008","Books"
"US","4386605","R1PX4JLG0Q8WPS","0811874559","715570320","All My Friends Are Dead","5","0","0","N","Y","Five Stars","love it!","2015-08-13","2015","Books"
"US","13223851","RYPQFHLGM3AXT","052144747X","119002263","Reading Medieval Latin","5","4","4","N","N","Not perfect (some may say) but very useful.","At times you, as someone using this book to start your journey into medieval latin, might wish for more footnotes or vocabulary, or find some choices strange (at least on first inspection), but this is a very good intro reader. Of course this is only a reader and you must already have read Wheelock's or reading latin or some such thing, also you may find Harkness or Schmitz handy, and likely Woodcock. This book is not as in depth as Betts and Franklin's poetry reader (which is good for in class instruction) but it is a very good value. It has a lot of passages to read in it and is well organized. There are also english intros that give background details on the poems or passages. So over all, it could be a little better but is worth buying, and if you take a medieval latin course in university, this is the book the passages will likely be from. The more you read this book the more you will like it (and it has the loch ness monster).","2008-12-15","2008","Books"
"US","52979668","R2A27TLAVJ6VLG","0440241553","31393887","Gasa-Gasa Girl","5","0","0","N","Y","fun fun fun","what a fun book..bought several more of same author..","2015-08-13","2015","Books"
"US","14478202","R1XKW0NFPO9RRB","0061714739","365106080","Son of a Witch: Volume Two in The Wicked Years","4","0","1","N","Y","Wicked sequel","This book was good, but not as good as Wicked, of course.  I still enjoyed it very much. It is very dark in parts and exciting.  I think I did not like it as much as Wicked because I do not find Liir to be a very likeable character, still it was wonderful to be in Oz again and this book left me eager to read \\""A Lion Among Men\\"".","2008-12-15","2008","Books"
"US","47534910","R9GQBVYL1S4N2","B004EMH3LE","757018532","Le Patriote","5","0","0","N","Y","Very good. /-","Item as described + Fast shipping: Very good./-","2015-08-13","2015","Books"
"US","36642996","R1CQ3SHX7TF2M8","1400063256","499469715","American Lion: Andrew Jackson in the White House","5","40","46","N","N","Rich, gracefully written biography","I've always had something of an affinity for Andrew Jackson. Perhaps it's nothing more than the fact that we share a birthday (March 15th). Or maybe it's because he's generally regarded as one of the progenitors of the modern Democratic Party, of which I've been a member for almost 40 years. But now, after reading Newsweek editor Jon Meacham's rich, gracefully written biography of our seventh president, I've discovered new reasons to admire this colorful and controversial leader for the decisive role he played in shaping the modern presidency in the midst of a turbulent period of American history.    Drawing upon a diverse and impressive array of sources, including letters in private hands for 175 years, Meacham (like Jackson a Tennessean) paints what he describes as \\""not a history of the Age of Jackson but a portrait of the man and of his complex relationships with the intimate circle that surrounded him as he transformed the presidency.\\"" Born in humble circumstances and orphaned by the age of 14, Jackson rose to the pinnacle of power amidst the rude environment of the American frontier. He killed a man in a duel and was a ruthless military leader, whose victory over the British at the Battle of New Orleans in 1815 catapulted him to national prominence. After winning a plurality of the popular vote and then losing the 1824 election to John Quincy Adams in the House of Representatives, Jackson captured a decisive 56 percent majority in 1828.    Two dramatic political battles marked Jackson's presidency: the conflict surrounding the nullification doctrine advanced by the state of South Carolina and its chief advocate John Calhoun (Jackson's first-term Vice President), by which it claimed the right to reject laws passed by Congress, and the fight over the charter renewal of the Second Bank of the United States. Despite his belief in the principle of states' rights and the desirability of a limited federal government, Jackson maintained an unshakeable determination topreserve the unity of the new nation. \\""Convinced that the Union should stand strong, with the people at its mystical center,\\"" writes Meacham, \\""Jackson did not believe any amount of Southern sophistry --- as he would have seen it --- could destroy America.\\"" In the case of the Bank, Jackson saw himself as \\""the embodiment of the people standing against entrenched interests\\"" and prevailed in his effort to block the renewal of the Bank's charter, enduring withering criticism and the formal censure of the Senate in the process.    Meacham connects Jackson in a straight line to Abraham Lincoln, the next great president after a forgettable string of eight, ranging from mediocre to abysmal (Van Buren to Buchanan). Indeed there's even a link between the two, as Jackson named a 24-year-old Lincoln to the job of postmaster of New Salem, Illinois in 1833. Anyone not intimately familiar with the history of the Jackson era will come away from this account with an appreciation of the fact that had it not been for Jackson's determination to quell the threat of Southern secession there may have been no Union left for Lincoln to preserve a generation later.    While his portrayal of Jackson clearly is sympathetic, Meacham makes no attempt to deify his subject. Jackson was a slave owner, \\""blinded by the prejudices of his age,\\"" and never questioned the morality of that despicable practice. And he had no qualms about supporting the forced relocation of Native American tribes, culminating in the Cherokee \\""Trail of Tears,\\"" in which nearly a quarter of the Cherokee Nation disappeared. These less attractive aspects of Jackson's character are balanced against Meacham's portrait of \\""Old Hickory\\"" as a tender and attentive family man, dependent on his niece Emily Donelson, who served as White House hostess when Jackson's wife Rachel died shortly after the 1828 election, and her husband Andrew, his political confidante.    \\""The idea and image of a strong president claiming a mandate from the voters to unite the nation and direct the affairs of the country from the White House took permanent root in the Age of Jackson,\\"" Meacham concludes. Reading those words, it's hard not to appreciate their relevance on the eve of a new presidential administration owing its victory, in large measure, to an extraordinary grassroots campaign. Thanks to this wise and nuanced portrait of Andrew Jackson, it's possible to see the historical link between these eras, no matter how improbable the outcome might have appeared to Barack Obama's predecessor of nearly two centuries ago.    --- Reviewed by Harvey Freedenberg (mwn52@aol.com)","2008-12-15","2008","Books"
"US","45037947","R1DCPD84FU2X4S","0679809015","900020378","Open the Barn Door (A Chunky Book(R))","5","0","0","N","Y","I have to admit it was smaller than I expected but that doesn't stop this book from being my nieces new favorite! It has cute co","What a cute little book this is!!! I have to admit it was smaller than I expected but that doesn't stop this book from being my nieces new favorite! It has cute colorful pages with all of the animals and their sounds behind the doors. This is a great learning tool and other than the flaps it seems to be very sturdy and will hold up well.","2015-08-13","2015","Books"
"US","51632648","R2NJ4MSNX3ZYRL","1557997411","400697634","Daily Math Practice, Grade 1","5","0","0","N","N","Great foundational book for homeschoolers","I am happy with the structure and content of this workbook and all the other grade level books by this publisher; I used them in first and second grade with my son and plan to do the same with my daughter.   I piece together my curriculum from lots of different sources, using this publisher as my primary source for geography, math, spelling and language.","2008-12-15","2008","Books"
"US","39760579","RTHGHF0YCLVMM","1594780080","400741484","All the Colors of Magic: A Coloring Book for All Ages","5","1","1","N","N","I enjoyed studying the details of each illustration","James is an extraordinary artist and illustrator. I've been fascinated by the variety and particularly the intricacy of his previous works. So when the opportunity to support his Kickstarter for this project presented itself, I jumped on it. I also got a copy for a dragon-loving friend for her birthday. Even before I began to color, I enjoyed studying the details of each illustration. I'm excited that James has more of these beautiful coloring books in the works!","2015-08-13","2015","Books"
"US","9955276","R2YEF3ZEUHL3G2","0670020745","35524568","My Stroke of Insight: A Brain Scientist's Personal Journey","3","1","1","N","Y","Stroke Me","I suffered a stroke that was on the opposite side, than hers. I found that I could identify with a lot of what she said. Chapters two  and three were a little hard for me, but overall for a stroke survivor this helped me understand and realize that someone else experienced the same euphoria as well as halucinations, It was facinating to see how the brain works and overcomes these difficult obsticles.","2008-12-15","2008","Books"
"US","21146706","R2WGL8GAGULCQV","B009CUQ3NW","861030714","Destiny of the Republic: A Tale of Madness, Medicine and the Murder of a President","5","0","0","N","Y","What a completely compelling, researched and well written book ...","What a completely compelling, researched and well written book!  I read this early in the morning before the day's activities began and would stay up at night reading even more.  Even if you are not a historian, this is a read well worth your time.","2015-08-13","2015","Books"
